storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,5.4,5.6,There's,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,5.6,5.7,a,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,5.7,5.9,new,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,5.9,6.2,weapon,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,6.2,6.3,in,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,6.3,6.5,the,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,6.5,6.7,fight,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,6.7,7.2,against,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,7.2,7.6,AIDS,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,7.8,8.0,the,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,8.0,8.4,US,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,8.4,8.7,Food,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,8.7,8.8,and,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,8.8,9.0,Drug,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,9.0,9.7,Administration,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,9.7,9.7,has,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,9.7,10.1,approved,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,10.1,10.2,the,1
mtLa9D9UWuA,0,"There's a new weapon in the fight against AIDS the US Food and Drug Administration has approved the sale of Truvada on the open market and medication designed to prevent the transmission of HIV targeted at a high risk demographic Truvada contains two antiretrovirals that reduce infection considerably with some 50,000 you carriers in the US every year manufacturers. Hope to reduce the numbers by 25% There's just one snag the treatments likely to set you back by twelve to fourteen thousand dollars a year.",0.8258387446403503,10.2,10.5,sale,1
