storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,7.0,7.3,Can,1
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,7.3,7.5,mud,1
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,7.5,8.0,homes,1
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,8.0,8.3,help,1
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,8.3,8.6,save,1
5FVV7Apeses,0,Can mud homes help save trees?,0.9088181257247924,8.6,9.3,trees?,1
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,10.6,10.9,"Yes,",2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,10.9,11.1,they,2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,11.1,11.6,can,2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,11.9,12.6,especially,2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,12.6,12.9,here,2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,12.9,13.2,in,2
5FVV7Apeses,0," Yes, they can especially here in Africa's Sahel region a swelling population has led to a huge increase in deforestation roofs are made of imported corrugated iron and wood that's expensive and doesn't provide insulation French Mason Toma Kanye and Sarah who knew a farmer from Burkina Faso rediscovered an ancient construction technique. The Nubian Vault forests are protected as Builders only use bricks and mortar locally made from earth and water.",0.8412307500839233,13.2,13.7,Africa's,2
