storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.0,0.1,We,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.1,0.30000000000000004,take,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.30000000000000004,0.30000000000000004,a,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.30000000000000004,0.5,look,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.5,0.6000000000000001,at,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.6000000000000001,0.8,this,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,0.8,1.1,video.,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,1.1,1.5,Everyone,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,1.5,1.7000000000000002,sitting,1
IusjgjINVn0,0,We take a look at this video. Everyone sitting there fine right here is the crucial point the girl touched the hand rail. I'm gonna explain why that's important is second. You see the father whoever this man is jump back for a second then get her out and then you see a girl there as you point out Chris everybody is okay at the end of this the grandfather here comes over gets her out as well at this point. He may have gotten a little bit of electrical charge himself there. He falls backwards. There's a couple of important points here. The water is was likely electrified. We know that kids are swimming just fine. But at the time this girl touches the handrail essentially she becomes the ground we think of electricity we think of it going to ground. She now becomes the ground. It's flowing through her body into that handrail and that's why she becomes limp like that. He touches the handrail for a second same sort of thing happens. The water was electrified as we learned later on because there was some wires that hadn't been inspected probably that were actually releasing some of the electricity into the water as opposed into the ground and that's,0.8503023386001587,1.7000000000000002,1.9,there,1
