storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,0.30000000000000004,1.1,Begging,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,1.6,1.8,for,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,1.8,2.8,acknowledgement,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,3.1,3.2,or,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,3.2,3.6,even,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,3.6,4.2,asking,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,5.2,6.1,diminishes,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,6.1,6.9,dignity,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,7.9,8.1,and,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,8.1,9.0,diminishes,1
elR2XL8rLtU,0,Begging for acknowledgement or even asking diminishes dignity and diminishes power.,0.8612975478172302,9.1,9.8,power.,1
elR2XL8rLtU,0," And we are a dignified people and we are powerful and let's not forget it. There is a problem and this was realized not only last week when the nominations came out but last year as well. We've had two years in a row now, we're all the nominees for the best acting and actress categories are white and there was an outcry last year was an outcry this year a lot of people supporting. What what Spike Lee is saying under Jada Pinkett Smith as well that both I think implying that their argument isn't necessarily directed at the Academy. Suddenly. They are talking more about the entertainment industry and I think pointing the finger at senior Executives in the Hollywood Studios and also in the television business certainly as far as Spike Lee was concerned for they have the power to give the green light to project and to hold them back and he is saying essentially that they should do more in terms of",0.9096271991729736,11.0,11.3,And,2
elR2XL8rLtU,0," And we are a dignified people and we are powerful and let's not forget it. There is a problem and this was realized not only last week when the nominations came out but last year as well. We've had two years in a row now, we're all the nominees for the best acting and actress categories are white and there was an outcry last year was an outcry this year a lot of people supporting. What what Spike Lee is saying under Jada Pinkett Smith as well that both I think implying that their argument isn't necessarily directed at the Academy. Suddenly. They are talking more about the entertainment industry and I think pointing the finger at senior Executives in the Hollywood Studios and also in the television business certainly as far as Spike Lee was concerned for they have the power to give the green light to project and to hold them back and he is saying essentially that they should do more in terms of",0.9096271991729736,11.3,11.5,we,2
elR2XL8rLtU,0," And we are a dignified people and we are powerful and let's not forget it. There is a problem and this was realized not only last week when the nominations came out but last year as well. We've had two years in a row now, we're all the nominees for the best acting and actress categories are white and there was an outcry last year was an outcry this year a lot of people supporting. What what Spike Lee is saying under Jada Pinkett Smith as well that both I think implying that their argument isn't necessarily directed at the Academy. Suddenly. They are talking more about the entertainment industry and I think pointing the finger at senior Executives in the Hollywood Studios and also in the television business certainly as far as Spike Lee was concerned for they have the power to give the green light to project and to hold them back and he is saying essentially that they should do more in terms of",0.9096271991729736,11.5,11.7,are,2
