storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,1.5,2.1,Volunteers,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,2.1,2.2,and,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,2.2,2.7,Rescuers,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,2.7,3.1,tried,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,3.1,3.6,everything,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,3.6,3.8,to,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,3.8,4.1,save,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,4.1,4.3,this,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,4.3,4.8,whale,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,5.9,6.2,some,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,6.2,6.6,attempts,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,6.6,7.1,failed,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,7.1,7.7,including,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,7.7,8.0,using,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,8.0,8.1,an,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,8.1,8.9,excavator,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,8.9,9.1,to,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,9.1,9.4,dig,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,9.4,9.4,a,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,9.4,10.0,channel,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,10.5,10.8,after,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,10.8,11.1,two,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,11.1,11.5,days,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,11.5,11.6,on,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,11.6,11.7,the,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,11.7,12.4,sand.,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,12.4,12.5,It,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,12.5,12.8,was,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,12.8,13.1,fifth,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,13.1,13.4,time,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,13.4,14.0,lucky,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,15.7,16.4,volunteers,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,16.4,16.7,rigged,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,16.7,16.9,up,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,16.9,16.9,a,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,16.9,17.5,net,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,17.6,17.8,and,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,17.8,18.1,used,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,18.1,18.1,a,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,18.1,18.9,motorboat,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,18.9,19.0,to,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,19.0,19.5,drag,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,19.5,19.6,the,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,19.6,20.0,whale,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,20.0,20.2,out,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,20.2,20.4,to,1
ucEhLRZU7yY,0,Volunteers and Rescuers tried everything to save this whale some attempts failed including using an excavator to dig a channel after two days on the sand. It was fifth time lucky volunteers rigged up a net and used a motorboat to drag the whale out to sea.,0.8801707625389099,20.4,20.8,sea.,1
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,22.6,22.9,Great,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,22.9,23.5,ending,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,24.9,25.2,great,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,25.2,25.5,great,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,25.5,25.9,effort,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,25.9,26.4,from,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,26.5,27.2,everyone,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,27.6,27.7,as,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,27.7,27.9,much,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,27.9,28.2,as,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,28.2,28.8,frustrated,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,28.8,29.0,was,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,29.0,29.1,to,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,29.1,29.5,watch.,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,29.5,29.9,It's,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,29.9,30.2,just,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,30.2,30.3,the,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,30.3,30.8,best,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,30.8,31.1,best,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,31.2,31.7,outcome,2
ucEhLRZU7yY,0, Great ending great great effort from everyone as much as frustrated was to watch. It's just the best best outcome possible.,0.8556709289550781,31.7,32.3,possible.,2
