storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,0.5,0.6000000000000001,An,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,0.6000000000000001,0.9,hour,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,0.9,1.1,from,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,1.1,1.3,"now,",1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,1.3,1.4,they're,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,1.4,1.7000000000000002,obviously,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,1.7000000000000002,1.9,gonna,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,1.9,2.2,drop,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,2.2,2.6,the,1
2TDIkk_CUTU,0,"An hour from now, they're obviously gonna drop the the the Giant star Dean when 2013 arrives in the American side up there and down here obviously in Times Square the huge crystal balls. All right. Hey, how's it going? Nice to see you. Hello. Well, I almost wore this I was this close to wearing. This isn't a great to be here. Happy New Year. Happy New Year. We wish you the best. All right. Thanks guys. I met you were before and I'd see you again featuring a gaming style or any style you choose. We can't lose your really printing. There's money. Just coming out your body at this point. This is printing money everywhere you go.",0.8706969618797302,2.7,3.0,the,1
