storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,1.3,1.9,Islamic,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,1.9,2.5,shrines,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,2.5,2.6,in,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,2.6,2.9,West,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,2.9,3.5,Africa,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,3.5,3.9,dating,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,3.9,4.2,back,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,4.2,4.3,to,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,4.3,4.4,the,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,4.4,5.3,15th,1
rxlgs2XT6WA,0,"Islamic shrines in West Africa dating back to the 15th century are under threat over the weekend al-qaeda-linked islamist sand sardine was seen destroying these sacred structures tombs of Sufi Saints in the fabled city of Timbuktu. The militants are on a mission to impose Sharia law a strict interpretation of Islam across all of Mali claiming. These monuments are uh, nz's lamech idolatry after their Rampage the fighters race out of Timbuktu leaving residents despondent. Who's that your we'd like to bring to the attention of the International Community. This most worrying State of Affairs Timbuktu is on the verge of losing its Soul classified as a world heritage site by the un's cultural body. The area has Universal significance as it played a major role in the development of Islam in Africa.",0.8709326982498169,5.3,6.0,century,1
