storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,0.4,0.6000000000000001,Some,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,0.6000000000000001,0.7000000000000001,of,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,0.7000000000000001,0.8,this,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,0.8,1.0,new,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,1.0,1.6,video,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,1.6,1.7000000000000002,it,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,1.7000000000000002,1.9,really,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,1.9,2.3,shows,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,2.3,2.5,this,1
YkTTlw86Yqw,0,"Some of this new video it really shows this terrifying closed angle the power of a tornado that absolutely ripped apart West Liberty, Kentucky and you're going to hear the man speaking. The video is name is Kevin Adkins running from the tornado himself. Watch this now guys, let's go. That's not sink.",0.8964030146598816,2.5,3.0,terrifying,1
