storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,7.3,8.6,Thursday,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,8.6,8.9,saw,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,8.9,9.1,the,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,9.1,9.6,funeral,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,9.6,9.7,of,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,9.7,9.7,9,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,10.0,10.6,volunteers,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,10.6,10.9,killed,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,10.9,11.0,in,1
xpzk1XV1e-A,0,"Thursday saw the funeral of 9 volunteers killed in Pakistan whilst trying to inoculate against polio. The group was killed after members of the Taliban spread rumors, the vaccine would lead to infertility and that the Medics were actually u.s. Spies thousands of the country's health workers continue to press on with the immunization program. But only under police guard many more including those supplied by the UN have halted their work the police need to help this campaign by ensuring the full protection of the vaccination team volunteers will need to exercise Extreme Caution. And once these measures are adopted we will continue our fight against polio at any price.",0.8985835313796997,11.0,11.2,Pakistan,1
