storageLink,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,0.0,0.4,Remake,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,0.4,0.5,of,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,0.5,0.6000000000000001,the,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,0.6000000000000001,0.9,Charlie,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,0.9,1.2,Sheen,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,1.2,1.5,story,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,1.5,1.6,from,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,1.6,1.7000000000000002,a,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,1.7000000000000002,1.9,from,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,1.9,2.1,a,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,2.2,2.7,position,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,2.7,2.8,of,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,2.8,3.0,being,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,3.0,3.0,a,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,3.0,3.3,top,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,3.3,3.7,producer,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,3.7,3.8,in,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,3.8,4.3,Hollywood.,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,4.7,4.8,I,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,4.8,5.0,work,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,5.0,5.2,with,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,5.2,5.5,Charlie,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,5.5,5.8,Sheen.,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,5.8,6.0,He's,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,6.0,6.2,one,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,6.2,6.2,of,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,6.2,6.3,the,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,6.3,6.7,best,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,6.7,7.2,actors,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,7.2,7.3,when,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,7.3,8.2,"motivated,",1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,8.2,8.3,you,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,8.3,8.7,"know,",1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,8.7,8.9,you,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,8.9,9.1,see,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,9.1,9.7,performances,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,9.7,9.8,and,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,9.8,10.1,Wall,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,10.1,10.8,Street,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,10.9,11.1,or,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,11.1,11.9,platoon,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,12.1,12.3,and,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,12.3,12.4,our,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,12.4,12.7,case.,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,12.7,12.8,He,1
o07FFOCQkwA,0,"Remake of the Charlie Sheen story from a from a position of being a top producer in Hollywood. I work with Charlie Sheen. He's one of the best actors when motivated, you know, you see performances and Wall Street or platoon and our case. He did Scary Movie and he sent up his own image. Look I think that you know, it's hard to judge but he's got great family with Martin Sheen and Emilio Estevez, and I hope the you know, the family and everybody rallies around him and you know and they come up with a good decision. I mean in a funny way, it's playing quite a smart game is me. We haven't seen someone do this take on the power of the network and just go Rogue and say I'm the big star of the show. I'm a massive business to you and I'm not going to play by the rules.",0.878783106803894,12.8,13.0,did,1
