storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
L6wLxjzUqmc,vehicle,CONSUMER_GOOD,,,vehicle,146,0.0,0.0,COMMON,0.049836087971925735,0.0,0.0,vehicle,vehicle,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,first,OTHER,,,first,232,0.0,0.0,COMMON,0.04015590250492096,0.30000001192092896,-0.10000000149011612,first,first,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,designers,PERSON,,,designers,158,0.10000000149011612,0.10000000149011612,COMMON,0.03914108499884605,0.10000000149011612,0.10000000149011612,designer,designer,,,,,PERSON,PERSON,PERSON,PERSON
L6wLxjzUqmc,Russia,LOCATION,/m/06bnz,https://en.wikipedia.org/wiki/Russia,Russia,251,0.0,0.0,PROPER,0.0386093445122242,0.699999988079071,0.10000000149011612,Russia,russia,,,,,LOCATION,LOCATION,LOCATION,LOCATION
L6wLxjzUqmc,look,OTHER,,,look,246,0.10000000149011612,-0.10000000149011612,COMMON,0.009321749210357666,0.10000000149011612,-0.10000000149011612,look,look,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,one,PERSON,,,one,639,0.0,0.0,COMMON,0.02395888045430184,0.10000000149011612,0.0,one,one,,,,,,PERSON,PERSON,PERSON
L6wLxjzUqmc,founders,PERSON,,,founders,650,0.20000000298023224,-0.20000000298023224,COMMON,0.01237928494811058,0.5,-0.20000000298023224,founder,founder,,,,,PERSON,PERSON,PERSON,PERSON
L6wLxjzUqmc,cars,CONSUMER_GOOD,,,cars,720,0.0,0.0,COMMON,0.007336706388741732,0.0,0.0,car,car,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,project,OTHER,,,project,666,0.0,0.0,COMMON,0.0060634040273726,0.0,0.0,project,project,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,Mikhail prokhorov,PERSON,,,Mikhail prokhorov,674,0.10000000149011612,0.10000000149011612,PROPER,0.002872683107852936,0.10000000149011612,0.10000000149011612,Mikhail prokhorov,mikhail prokhorov,,,,,,PERSON,PERSON,PERSON
L6wLxjzUqmc,one,OTHER,,,one,790,0.6000000238418579,-0.6000000238418579,COMMON,0.0060634040273726,0.6000000238418579,-0.6000000238418579,one,one,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,stereotypes,OTHER,,,stereotypes,778,0.8999999761581421,-0.8999999761581421,COMMON,0.004858878441154957,0.8999999761581421,-0.8999999761581421,stereotype,stereotype,,,,,,OTHER,OTHER,OTHER
L6wLxjzUqmc,Russia,LOCATION,/m/06bnz,https://en.wikipedia.org/wiki/Russia,Russia,1441,0.10000000149011612,0.10000000149011612,PROPER,0.0386093445122242,0.699999988079071,0.10000000149011612,Russia,russia,,,,,LOCATION,LOCATION,LOCATION,LOCATION
L6wLxjzUqmc,consumers,PERSON,,,consumers,1365,0.0,0.0,COMMON,0.005591962020844221,0.0,0.0,consumer,consumer,,,,,PERSON,PERSON,PERSON,PERSON
L6wLxjzUqmc,roads,LOCATION,,,roads,1421,0.0,0.0,COMMON,0.003335742512717843,0.0,0.0,road,road,,,,,LOCATION,LOCATION,LOCATION,LOCATION
L6wLxjzUqmc,Moscow,LOCATION,/m/04swd,https://en.wikipedia.org/wiki/Moscow,Moscow,1430,0.20000000298023224,0.20000000298023224,PROPER,0.0013797408901154995,0.20000000298023224,0.20000000298023224,Moscow,moscow,,,,,LOCATION,LOCATION,LOCATION,LOCATION
