storageLink,label,time_offset,confidence,type,label_entity_id,type_id,WordNet Type Type,WordNet Type,label_lemma,label_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,type_v1,type_v2,type_v3,type_v4,type_v5
vuk9mP0Vz7M,public speaking,54.0,0.9651039838790894,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,55.0,0.9758115410804749,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,56.0,0.9663740992546082,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,57.0,0.9732256531715392,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,58.0,0.969895601272583,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,59.0,0.9707096219062804,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,font,53.0,0.6001149415969849,software,/m/03gq5hm,/m/01mf0,OTHER,,font,font,OTHER,,,,software,software,software,software,OTHER
vuk9mP0Vz7M,midnight,53.0,0.6112363338470459,none,/m/01kv7h,none,OTHER,,midnight,midnight,OTHER,,http://dbpedia.org/ontology/Country,,none,none,none,none,OTHER
vuk9mP0Vz7M,material,53.0,0.5812749266624451,none,/m/01l0y0,none,OTHER,PERSON,material,material,OTHER,,,,none,none,none,none,OTHER
vuk9mP0Vz7M,investor,54.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,54.0,0.7266504168510437,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,55.0,0.6999121904373169,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,56.0,0.7206537127494812,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,57.0,0.628915011882782,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,58.0,0.7580076456069946,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,white collar worker,59.0,0.7140700817108154,person,/m/01kq3x,/m/01g317,OTHER,,white collar worker,white collar worker,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,light,53.0,0.855495274066925,none,/m/04k84,none,OTHER,"LOCATION, PERSON",light,light,OTHER,,http://dbpedia.org/ontology/Species,,none,none,none,none,OTHER
vuk9mP0Vz7M,line,53.0,0.6696777939796448,shape,/m/03scnj,/m/016nqd,ORGANIZATION,"ORGANIZATION, LOCATION",line,line,OTHER,,,,shape,shape,shape,shape,OTHER
vuk9mP0Vz7M,television presenter,54.0,0.6911707520484924,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,television presenter,55.0,0.5421654582023621,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,television presenter,56.0,0.6501128673553467,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,television presenter,57.0,0.6257895231246948,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,television presenter,58.0,0.6532074213027954,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,television presenter,59.0,0.549270510673523,person,/m/0vpsd3h,/m/01g317,OTHER,,television presenter,television presenter,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,automotive window part,53.0,0.5025409460067749,none,/m/0h8lhq_,none,OTHER,,automotive window part,automotive window part,OTHER,,,,none,none,none,none,OTHER
vuk9mP0Vz7M,journalist,54.0,0.8798956274986267,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,journalist,55.0,0.8659780025482178,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,journalist,56.0,0.8818609118461609,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,journalist,57.0,0.8723348379135132,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,journalist,58.0,0.8760654926300049,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,journalist,59.0,0.8497918248176575,professional,/m/0d8qb,/m/01qkbx,PERSON,PERSON,journalist,journalist,PERSON,,http://dbpedia.org/ontology/Person,,professional,PERSON,professional,professional,PERSON
vuk9mP0Vz7M,screenshot,53.0,0.7047460675239563,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,54.0,0.6146712303161621,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,55.0,0.4892270863056183,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,56.0,0.5203157067298889,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,57.0,0.5503467917442322,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,58.0,0.5349237918853761,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
vuk9mP0Vz7M,screenshot,59.0,0.4731411635875702,none,/m/01zbnw,none,OTHER,,screenshot,screenshot,OTHER,,http://dbpedia.org/ontology/Work,,none,none,none,none,OTHER
