storageLink,label,time_offset,confidence,type,label_entity_id,type_id,WordNet Type Type,WordNet Type,label_lemma,label_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,type_v1,type_v2,type_v3,type_v4,type_v5
vuk9mP0Vz7M,public speaking,0.0,0.8500074148178101,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,1.0,0.8320031762123108,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,2.0,0.830551028251648,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,3.0,0.8761361837387085,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,4.0,0.74564528465271,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,5.0,0.7902008295059204,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,public speaking,6.0,0.43655380606651306,person,/m/068k4,/m/01g317,OTHER,,public speaking,public speaking,OTHER,,http://dbpedia.org/ontology/Election,,person,EVENT,EVENT,person,EVENT
vuk9mP0Vz7M,investor,1.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,investor,2.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,investor,3.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,investor,4.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,investor,6.0,0.4622620940208435,person,/m/025sppp,/m/01g317,OTHER,PERSON,investor,investor,OTHER,,,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,0.0,0.616413950920105,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,1.0,0.7071521878242493,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,2.0,0.6596572399139404,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,3.0,0.7193365097045898,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,4.0,0.7628728151321411,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,5.0,0.6625481247901917,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,diplomat,6.0,0.5433303713798523,person,/m/080ntlp,/m/01g317,OTHER,PERSON,diplomat,diplomat,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,government,4.0,0.4109692275524139,organization,/m/036nz,/m/0qb7t,ORGANIZATION,ORGANIZATION,government,government,OTHER,,,,organization,organization,organization,ORGANIZATION,ORGANIZATION
vuk9mP0Vz7M,professional,0.0,0.7822723388671875,person,/m/01qkbx,/m/01g317,OTHER,PERSON,professional,professional,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,professional,1.0,0.6583510637283325,person,/m/01qkbx,/m/01g317,OTHER,PERSON,professional,professional,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,professional,2.0,0.6996865272521973,person,/m/01qkbx,/m/01g317,OTHER,PERSON,professional,professional,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,professional,3.0,0.7005045413970947,person,/m/01qkbx,/m/01g317,OTHER,PERSON,professional,professional,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
vuk9mP0Vz7M,professional,4.0,0.6109583377838135,person,/m/01qkbx,/m/01g317,OTHER,PERSON,professional,professional,PERSON,,http://dbpedia.org/ontology/Person,,person,person,person,person,OTHER
