storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,WordNet Type,type_v1,type_v2,type_v3
4q3nUZelZkE,people,PERSON,,,people,74,0.699999988079071,-0.699999988079071,COMMON,0.2451726943254471,3.400000095367432,-0.8000000119209291,people,people,OTHER,OTHER,,"TVSeries, Thing",ORGANIZATION,PERSON,PERSON,PERSON
4q3nUZelZkE,gay marriage,OTHER,,,gay marriage,113,0.0,0.0,COMMON,0.04779680073261261,0.0,0.0,gay marriage,gay marriage,OTHER,OTHER,,"Book, Thing, MusicRecording",,OTHER,OTHER,OTHER
4q3nUZelZkE,gay marriage,OTHER,,,gay marriage,46,0.0,0.0,COMMON,0.04779680073261261,0.0,0.0,gay marriage,gay marriage,OTHER,OTHER,,"Book, Thing, MusicRecording",,OTHER,OTHER,OTHER
4q3nUZelZkE,issue,OTHER,,,issue,37,0.8000000119209291,-0.8000000119209291,COMMON,0.03841505944728851,0.8000000119209291,-0.8000000119209291,issue,issue,OTHER,"EVENT, ORGANIZATION",,"TVSeries, Organization, Thing, Event, Movie, Corporation","PERSON, EVENT",OTHER,OTHER,OTHER
4q3nUZelZkE,things,OTHER,,,things,466,0.699999988079071,-0.699999988079071,COMMON,0.02587481215596199,0.699999988079071,-0.699999988079071,thing,thing,OTHER,OTHER,,"Thing, CreativeWork, Movie",EVENT,OTHER,OTHER,OTHER
4q3nUZelZkE,matter,OTHER,,,matter,537,0.8000000119209291,0.8000000119209291,COMMON,0.006000418681651354,0.8000000119209291,0.8000000119209291,matter,matter,OTHER,OTHER,,"VideoGame, MusicGroup, Thing",,OTHER,OTHER,OTHER
4q3nUZelZkE,morals,OTHER,,,morals,507,0.10000000149011612,0.10000000149011612,COMMON,0.0046350620687007895,0.10000000149011612,0.10000000149011612,moral,moral,OTHER,OTHER,,"MusicAlbum, Thing",,OTHER,OTHER,OTHER
4q3nUZelZkE,love,OTHER,,,love,899,0.10000000149011612,-0.10000000149011612,COMMON,0.02002494037151337,0.8999999761581421,-0.10000000149011612,love,love,OTHER,OTHER,http://dbpedia.org/ontology/Grape,"Thing, Movie",PERSON,OTHER,OTHER,OTHER
4q3nUZelZkE,power,OTHER,,,power,927,0.699999988079071,-0.699999988079071,COMMON,0.005460449494421482,0.699999988079071,-0.699999988079071,power,power,OTHER,ORGANIZATION,,"TVSeries, Thing, Organization, Movie, Corporation","PERSON, ORGANIZATION",OTHER,OTHER,OTHER
4q3nUZelZkE,somebody,PERSON,,,somebody,914,0.0,0.0,COMMON,0.004980701953172686,0.0,0.0,somebody,somebody,OTHER,OTHER,,"Thing, Movie",,PERSON,PERSON,PERSON
